Company,52-Week Low,Recent Price,52-Week High,Beta,Daily Volume (3-month avg),Daily Volume (10-day avg),52-Week Change,52-Week Change relative to S&P500,Market Capitalization,Shares Outstanding,Float,Annual Dividend,Dividend Yield,Last Split,Book Value,Earnings (ttm),Earnings (mrq),Sales (per share),Cash,Price/Book,Price/Earnings,Price/Sales,Sales (ttm),EBITDA,Income,Profit Margin,Operating Margin,Fiscal Year Ends,Most recent quarter,Return Assets,Return Equity,Current Ratio,Debt/Equity,Total Cash,Shares Short,Percent of Float,Shares Short (Prior Month),Short Ratio,Daily Volume,Start Price,End Price,Company Return,Market Return,DCV,Delta Return
epn,23.25,37.51,42.1,0.25,122.5K,83.0K,60.00%,84.70%,1.49B,39.7M,39.3M,none,none,none,4.6,0.1,0.05,5.45,1.05,8.16,375.1,6.88,179.6M,89.0M,3.58M,23.50%,31.90%,31-Dec,none,4.52%,2.21%,1.69,1.72,35.9M,71.0K,0.20%,91.0K,0.35,202.0K,36.86,37.2,0.92,1.61,2664978,-0.69
epny,3.39,7.49,65.25,3.54,859.4K,882.0K,-80.10%,-77.00%,531.6M,71.0M,62.4M,none,none,none,5.99,-41.73,-28.68,2.19,4.76,1.25,none,3.42,146.9M,-115.3M,-2.85B,none,none,31-Dec,none,-119.40%,-122.42%,6.48,0,337.8M,2.20M,3.50%,2.33M,2.25,979.0K,6.95,8.71,25.32,1.61,4776040,23.71
epr,11,17.8,18.65,0.22,44.1K,32.0K,54.80%,78.70%,263.4M,14.8M,11.0M,1.8,10.11%,none,17.47,1.55,0.41,3.77,0.68,1.02,11.45,4.72,55.8M,53.3M,23.1M,41.30%,77.00%,31-Dec,none,4.40%,8.87%,none,1.04,10.1M,69.0K,0.60%,85.0K,1.57,44.0K,17.89,19.35,8.16,1.61,418626,6.55
epre,2.62,3.5,8,1.92,37.0K,36.0K,-16.40%,-3.50%,80.8M,23.1M,8.80M,none,none,none,4.78,-0.87,-1.16,2.67,1.71,0.73,none,1.31,63.5M,-38.1M,-18.6M,-13.90%,-64.80%,31-Dec,none,-4.69%,-13.45%,3.42,0,39.7M,138.0K,1.60%,196.0K,6,23.0K,3.53,4.19,18.7,1.61,31064,17.09
eprs,0.47,1.5,3.422,none,211.0K,177.0K,-47.80%,-39.80%,33.4M,22.3M,16.3M,none,none,none,2.23,-1.12,-0.31,0.7,2.15,0.67,none,2.14,17.1M,-29.7M,-27.1M,none,none,31-Dec,none,-37.53%,-41.96%,8.09,0,47.9M,197.0K,1.20%,198.0K,1.27,155.0K,1.46,1.53,4.79,1.61,190384,3.19
eqix,0.33,1.653,7.625,none,539.7K,613.0K,-65.70%,-60.40%,132.3M,80.0M,46.4M,none,none,none,2.85,-2.63,-1.03,0.7,2.07,0.58,none,2.36,54.0M,-146.3M,-203.9M,none,none,31-Dec,none,-29.21%,-61.51%,1.66,1.55,165.8M,666.0K,1.40%,844.0K,1.11,599.0K,1.65,2.9,75.76,1.61,429825,74.15
eqr,24.8,28.95,30.45,0.14,1.18M,4.33M,15.10%,32.80%,7.84B,270.8M,219.3M,1.73,5.98%,none,16.38,1.17,0.26,7.34,0.41,1.77,24.79,3.94,2.16B,1.19B,318.5M,21.20%,15.90%,31-Dec,none,3.79%,7.19%,none,1.05,110.8M,3.03M,1.40%,3.14M,3.59,844.0K,28.69,28.71,0.07,1.61,81126713,-1.54
eqs,7.52,7.52,9.45,0.71,"7,727",14.0K,-15.90%,-2.90%,48.7M,6.47M,4.80M,none,none,none,12.71,-1.64,0.01,0.59,0.01,0.59,none,12.68,3.90M,2.13M,-10.7M,none,32.20%,31-Dec,none,-6.50%,-11.95%,none,0.84,32.0K,0,none,0,none,"6,000",7.5,7.79,3.87,1.61,56250,2.26
eqsb,13.375,25.05,25.75,0.44,"2,364",0,83.90%,112.20%,32.8M,1.31M,900.0K,none,none,none,20.09,1.68,0.48,24.12,9.58,1.25,14.9,1.04,33.3M,none,2.32M,7.00%,26.20%,30-Sep,none,none,none,none,none,none,none,none,none,none,none,25.05,25.5,1.8,1.61,0,0.19
eqt,26,32.51,40.495,0.42,210.5K,241.0K,13.90%,31.50%,2.08B,64.0M,51.2M,0.64,1.97%,none,13.09,2.4,0.38,30.92,2.97,2.48,13.55,1.05,2.05B,318.8M,159.2M,7.80%,12.00%,31-Dec,none,6.67%,21.17%,0.86,0.65,190.1M,808.0K,1.60%,554.0K,3.61,224.0K,32.78,34.01,3.75,1.61,5254634,2.14
eqtx,2.82,3.85,7.55,2.11,36.4K,43.0K,-23.00%,-11.10%,70.4M,18.3M,13.0M,none,none,none,-0.43,-0.4,-0.15,none,0.07,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,3.8,3.62,-4.74,1.61,110960,-6.35
eqty,1.75,1.95,4.313,0.19,12.3K,11.0K,-17.90%,-5.20%,24.7M,12.7M,8.80M,none,none,none,2.83,0.37,-0.01,1.92,0.19,0.69,5.21,1.02,24.7M,11.5M,4.85M,19.60%,29.30%,31-Dec,none,10.22%,14.25%,2.72,0.15,2.36M,0,none,0,none,15.0K,1.85,1.8,-2.7,1.61,19795,-4.31
equi,0.75,0.98,4.65,0.29,"4,955","4,000",-63.50%,-57.90%,27.5M,28.1M,23.0M,none,none,none,3.26,0.37,0.1,4.99,0.08,0.3,2.63,0.2,141.6M,46.2M,10.6M,7.90%,13.80%,31-Dec,none,2.58%,12.26%,none,2.92,2.28M,0,none,0,none,"8,000",1.02,2.96,190.2,1.61,9486,188.59
eqy,9.375,12.71,12.9,0.17,12.9K,"7,000",32.10%,52.40%,366.8M,28.9M,7.80M,1.08,8.50%,none,9.72,0.92,0.27,3.62,0.15,1.31,13.85,3.51,68.2M,44.8M,16.7M,26.90%,25.50%,31-Dec,none,4.75%,10.86%,none,1.3,4.24M,71.0K,0.90%,85.0K,5.92,12.0K,13.16,13.66,3.8,1.61,156604,2.19
eres,4.45,9.55,10.25,none,18.4K,17.0K,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,9.63,11.72,21.7,1.61,140598,20.09
erf,13.79,15.67,23.5,none,105.1K,114.0K,4.90%,21.10%,1.02B,65.0M,64.4M,3.49,22.29%,none,12.99,2.99,0.25,6.38,0.01,1.21,5.23,2.45,271.6M,204.2M,109.3M,40.30%,38.10%,31-Dec,none,12.67%,21.70%,1.14,0.34,555.0K,32.0K,0.10%,13.0K,0.36,89.0K,15.89,15.58,-1.95,1.61,1458702,-3.56
ericy,3.05,5.46,13.875,1.84,15.5M,13.2M,-55.40%,-48.60%,44.0B,8.06B,1.85B,none,none,none,0.84,-0.18,-0.05,3.28,0.47,6.49,none,1.66,26.1B,-1.65B,-1.46B,-5.60%,-6.30%,31-Dec,none,-6.33%,-18.28%,2.31,0,3.75B,12.7M,0.70%,14.5M,0.7,18.2M,5.32,5.22,-1.88,1.61,46435620,-3.49
erie,24.5,37.2,41.27,0.32,21.0K,17.0K,50.30%,73.50%,2.38B,63.9M,22.4M,0.61,1.64%,none,13.4,2.08,0.48,11.54,0.9,2.78,17.85,3.23,823.9M,none,148.8M,18.10%,26.90%,31-Dec,none,8.47%,18.35%,none,0,57.5M,35.0K,0.20%,57.0K,3.5,10.0K,39.03,38.49,-1.38,1.61,1405080,-2.99
erj,10.5,18.5,47.4,none,569.6K,337.0K,-31.30%,-20.70%,2.87B,155.3M,69.6M,none,none,none,none,1.49,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,19.35,22.13,14.37,1.61,6491925,12.76
ers,0.813,0.97,1.188,0.81,"6,227","1,000",10.90%,28.00%,10.7M,11.0M,5.30M,none,none,none,1.08,0.08,0.03,14.09,0.12,0.9,12.6,0.07,159.7M,5.07M,873.0K,0.50%,2.80%,31-Dec,none,none,none,none,none,none,none,none,none,none,none,0.95,0.9,-5.26,1.61,9880,-6.87
erth,1.156,2.6,5.46,1.23,305.9K,335.0K,-7.60%,6.70%,299.7M,115.3M,40.3M,none,none,none,0.32,-0.43,-0.09,none,0.02,8.02,none,none,0,-42.0M,-46.7M,none,none,31-Dec,none,-96.93%,-108.99%,1.1,0,1.92M,2.28M,5.70%,2.29M,7.74,295.0K,2.5,2,-20,1.61,876000,-21.61
erts,33.75,60.46,63.75,0.94,3.37M,3.39M,53.10%,76.70%,8.67B,143.3M,97.3M,none,none,none,7.11,-0.07,-0.23,9.63,2.88,8.51,none,6.28,1.37B,-3.32M,-7.98M,-0.50%,-1.90%,31-Mar,none,-0.56%,-0.80%,2.71,0,412.5M,8.29M,8.50%,8.83M,2.72,3.05M,60.06,59.95,-0.18,1.61,200918718,-1.79
esa,11.45,15.7,19.35,0.82,315.5K,170.0K,21.30%,40.10%,1.46B,93.0M,37.2M,none,none,none,10.72,0.73,0.2,5.67,0.05,1.46,21.45,2.77,551.9M,267.3M,71.3M,12.90%,35.60%,31-Dec,none,3.27%,7.21%,0.48,1.08,4.42M,2.21M,6.00%,2.78M,9.23,240.0K,15.31,16.47,7.58,1.61,1777491,5.97
esan,0.07,0.13,4,4.04,82.3K,81.0K,-93.40%,-92.40%,1.43M,11.0M,6.40M,none,none,none,0.36,-1.06,-0.34,1.86,0.14,0.36,none,0.07,19.4M,-9.98M,-11.2M,-57.60%,-56.10%,31-Jan,none,-67.28%,-609.84%,1.29,0.49,1.52M,83.0K,1.30%,83.0K,0.58,143.0K,0.12,0.12,0,1.61,4968,-1.61
esbf,8.178,11.1,13.55,0.05,"1,682","1,000",32.40%,52.80%,79.0M,7.12M,5.30M,0.4,3.60%,none,10.41,0.97,0.24,11.69,0.49,1.07,11.47,0.95,81.2M,none,6.72M,8.30%,23.80%,31-Dec,none,0.56%,10.10%,none,none,3.48M,"8,000",0.20%,"6,000",4,"2,000",11.1,10.35,-6.76,1.61,1110,-8.37
esbk,17.727,23.5,24.65,0.29,545,"1,000",28.40%,48.30%,20.6M,878.0K,600.0K,0.72,3.06%,none,21.49,2.38,0.6,none,6.24,1.09,9.89,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,23.5,25.8,9.79,1.61,0,8.18
esc,0.75,2.12,3,1.28,"3,909","3,000",69.60%,95.80%,21.6M,10.2M,5.50M,none,none,none,-7.18,-1.87,-0.24,13.64,1.06,none,none,0.15,138.4M,10.4M,-18.9M,-9.00%,2.80%,31-Dec,none,-7.13%,none,0.21,none,10.8M,504.0K,9.20%,0,168,"3,000",2.11,2.11,0,1.61,25742,-1.61
esca,18.813,47.7,50,0.29,"1,318","1,000",151.10%,189.80%,102.1M,2.14M,1.00M,none,none,none,13.8,4.56,1.87,66.11,1.29,3.46,10.45,0.72,143.6M,18.6M,9.90M,6.90%,11.20%,30-Dec,none,none,none,none,none,none,none,none,none,none,none,47.77,54.86,14.84,1.61,57324,13.23
escc,5.17,6.08,8.7,0.49,"8,000","8,000",0.80%,16.40%,63.0M,10.4M,8.80M,none,none,none,6.2,-4.26,-1.57,16.59,0.63,0.98,none,0.37,164.7M,-33.9M,-42.1M,-25.50%,-20.60%,31-Dec,none,none,none,none,none,none,none,none,none,none,none,5.4446,6.63,21.77,1.61,20145.02,20.16
ese,17.563,29.85,32.65,0.38,34.1K,26.0K,68.20%,94.10%,372.6M,12.5M,12.1M,none,none,none,21.73,2.33,1.33,26.87,0.83,1.37,12.79,1.11,344.9M,42.9M,30.1M,8.70%,8.00%,30-Sep,none,none,none,none,none,none,none,none,none,none,none,30,34.35,14.5,1.61,606000,12.89
esf,15.438,16.53,19,0.78,30.8K,21.0K,-8.20%,6.00%,791.9M,47.9M,23.0M,none,none,none,2.71,1.07,-0.12,39.19,25.89,6.09,15.51,0.42,1.81B,none,51.2M,9.80%,none,31-Dec,none,none,none,none,none,none,none,none,none,none,none,16.1,17.51,8.76,1.61,170660,7.15
esft,0.6,0.95,4,3.8,56.9K,78.0K,-40.40%,-31.20%,15.0M,15.7M,8.70M,none,none,none,0.23,-0.76,-0.14,0.58,1.01,4.19,none,1.65,8.97M,-14.2M,-11.8M,none,none,31-Dec,none,none,none,none,none,none,none,none,none,none,none,0.96,0.81,-15.62,1.61,17184,-17.23
esh,1.25,1.71,3.375,0.64,"1,727","2,000",-43.00%,-34.20%,7.45M,4.36M,500.0K,none,none,none,3.07,-0.86,0.37,12.46,0.86,0.56,none,0.14,54.3M,-4.78M,-3.77M,-6.90%,-8.80%,30-Apr,none,-13.24%,-25.57%,0.93,0.13,3.75M,0,none,0,none,"6,000",1.75,1.68,-4,1.61,5250,-5.61
esi,18.25,37.35,46.25,0.44,166.5K,86.0K,95.90%,126.20%,883.6M,23.7M,21.4M,none,none,none,3.82,1.3,0.38,16.34,4.55,9.77,28.77,2.29,393.6M,64.9M,31.2M,7.90%,12.00%,31-Dec,none,19.10%,42.47%,1.34,0,108.3M,815.0K,3.80%,449.0K,4.04,202.0K,37.2,36.87,-0.89,1.61,3835320,-2.5
esim,0.09,0.34,4,4.05,36.3K,59.0K,-90.00%,-88.50%,3.96M,11.7M,3.40M,none,none,none,0.07,-0.83,-0.27,0.72,0.29,5.27,none,0.47,8.36M,-8.88M,-9.66M,none,none,31-Jan,none,-72.80%,-160.84%,2.02,5.58,3.38M,"1,000",0.00%,0,0.02,59.0K,0.38,0.315,-17.11,1.61,35226,-18.71
esio,19.42,28.35,42.14,1.96,264.1K,153.0K,14.80%,32.50%,770.9M,27.2M,20.7M,none,none,none,13.13,2.46,-0.29,15.09,4.01,2.16,11.54,1.88,417.6M,103.8M,68.6M,16.40%,22.40%,2-Jun,none,none,none,none,none,none,none,none,none,none,none,28.45,30.01,5.48,1.61,7966000,3.87
esl,11.25,15.1,28.375,0.69,80.7K,66.0K,-24.50%,-12.90%,313.7M,20.8M,16.0M,none,none,none,16.53,1.91,0.44,26.29,5.63,0.91,7.9,0.57,505.2M,77.8M,36.6M,7.20%,11.00%,27-Oct,none,none,none,none,none,none,none,none,none,none,none,14.4,16.01,11.18,1.61,596160,9.57
eslr,1.9,2.8,15,none,47.1K,50.0K,-56.50%,-49.80%,31.9M,11.4M,4.40M,none,none,none,4.11,-1.07,-0.31,0.21,2.64,0.68,none,13.47,2.15M,-12.5M,-10.9M,none,none,31-Dec,none,-23.44%,-29.64%,17.86,0,30.0M,173.0K,3.90%,305.0K,2.01,86.0K,2.75,3.4,23.64,1.61,54175,22.03
eslt,11.375,17.769,20.3,0.61,37.5K,20.0K,42.90%,64.90%,677.9M,38.2M,14.9M,none,none,none,9.22,1.18,0.29,19.2,1.02,1.93,15.1,0.93,741.4M,61.4M,45.4M,6.20%,8.30%,31-Dec,none,5.59%,13.15%,1.31,0,40.3M,58.0K,0.40%,94.0K,3.05,19.0K,18.05,18.5,2.49,1.61,720195,0.88
esmc,1.35,2.3,4,1.37,"8,682",10.0K,41.50%,63.40%,7.57M,3.29M,2.80M,none,none,none,1.85,0.17,0.02,3.55,0.03,1.24,13.69,0.65,11.8M,2.70M,560.0K,4.70%,14.00%,30-Jun,none,none,none,none,none,none,none,none,none,none,none,2.2,2.05,-6.82,1.61,7480,-8.43
esnj,2,2.65,5.24,0.4,21.0K,23.0K,-33.80%,-23.50%,50.6M,19.1M,7.10M,none,none,none,1.31,-0.6,-0.34,1.65,0.12,2.02,none,1.61,31.6M,5.03M,-11.3M,-35.80%,-35.20%,31-Dec,none,none,none,none,none,none,none,none,none,none,none,2.6,2.96,13.85,1.61,10140,12.24
esp,16.375,20,20.27,0.22,"1,727","1,000",15.90%,33.80%,20.6M,1.03M,600.0K,0.3,1.50%,none,25.32,1,0.2,17.1,6.85,0.79,19.96,1.17,17.7M,1.70M,1.03M,5.90%,6.50%,30-Jun,none,3.82%,4.05%,13.76,0,7.05M,0,none,0,none,"1,000",20,19.99,-0.05,1.61,4000,-1.66
espd,4.6,8.22,34.75,none,398.2K,900.0K,-40.80%,-31.60%,451.9M,55.0M,19.6M,none,none,none,3,-0.58,-0.42,2.65,0.06,2.73,none,3.1,142.0M,-23.7M,-31.3M,-22.00%,-21.70%,31-Dec,none,-16.78%,-19.57%,none,0,3.08M,762.0K,3.90%,746.0K,2.88,265.0K,7.75,8.28,6.84,1.61,5214200,5.23
espr,3.9,7.45,16,none,124.4K,341.0K,-45.80%,-37.50%,217.3M,29.2M,16.3M,none,none,none,2.49,-0.91,-0.22,none,2.64,2.99,none,none,0,-25.3M,-24.2M,none,none,31-Dec,none,-31.25%,-36.36%,11.41,0.09,77.0M,171.0K,1.00%,163.0K,1.57,109.0K,7.15,7.35,2.8,1.61,504790,1.19
esr,1.45,1.46,9.8,1.28,220.9K,381.0K,-61.70%,-55.80%,93.0M,63.7M,61.1M,none,none,none,11.12,0.18,-0.37,64.45,0.05,0.13,8.16,0.02,4.14B,202.0M,11.8M,0.80%,4.00%,31-Dec,none,1.22%,1.57%,1.69,1.25,3.41M,331.0K,0.50%,314.0K,2.03,163.0K,1.4,3,114.29,1.61,371000,112.68
esref,1.75,3.55,3.99,0.35,16.5K,28.0K,83.20%,111.40%,41.8M,11.8M,7.70M,0.32,9.01%,none,9.34,-1.5,0.01,15.21,0.5,0.38,none,0.23,179.4M,none,-17.7M,-9.90%,-9.90%,31-Dec,none,-3.42%,-15.82%,none,0,5.84M,0,none,"1,000",none,"3,000",3.55,5.1,43.66,1.61,2130,42.05
esrx,34.844,41.1,61.45,0.49,2.13M,1.69M,6.80%,23.20%,3.25B,79.2M,60.2M,none,none,none,10.37,1.39,0.4,106.88,1.33,3.96,29.63,0.39,8.53B,301.9M,110.8M,1.30%,2.60%,31-Dec,none,4.85%,14.83%,0.96,0.42,104.8M,4.40M,7.30%,4.42M,1.13,3.88M,42.14,46.76,10.96,1.61,58195340,9.35
ess,42.28,47.68,57.75,0.14,102.7K,82.0K,-9.90%,4.00%,878.0M,18.4M,12.0M,2.8,5.87%,none,21.23,2.58,0.79,10.42,0.67,2.25,18.45,4.58,202.4M,144.1M,48.7M,36.00%,34.20%,31-Dec,none,5.59%,12.44%,none,1.71,12.3M,266.0K,2.20%,109.0K,1.67,159.0K,47.97,49.41,3,1.61,1482273,1.39
esst,4.5,18.8,19.94,2.18,484.9K,1.02M,84.50%,113.00%,782.7M,41.6M,29.7M,none,none,none,3.77,-0.17,0.18,5.57,2.39,4.99,none,3.38,240.7M,17.0M,-6.89M,-3.80%,-2.40%,31-Dec,none,-3.24%,-3.57%,3.79,0,100.0M,693.0K,2.30%,756.0K,1.41,491.0K,20.51,21.26,3.66,1.61,25245759,2.05
esv,12.81,20.12,44.49,1.37,2.12M,1.86M,-18.10%,-5.50%,2.71B,134.6M,110.4M,0.1,0.50%,none,10.51,1.59,0.51,5.82,1.91,1.91,12.69,3.46,809.5M,445.6M,220.1M,27.20%,41.10%,31-Dec,none,10.11%,16.07%,3.57,0.34,258.4M,8.22M,7.40%,3.61M,3.48,2.36M,20.48,24.85,21.34,1.61,38436864,19.73
et,4.07,8,15.375,3.57,2.56M,1.41M,-3.80%,11.10%,2.96B,370.6M,255.7M,none,none,none,4.57,-0.83,-0.77,6.53,6.27,1.75,none,1.23,2.12B,-165.3M,-277.0M,-13.10%,-9.50%,31-Dec,none,-1.53%,-16.07%,none,0.58,2.05B,25.5M,10.00%,28.5M,7.2,3.54M,7.95,10.25,28.93,1.61,15527145,27.32
etc,6.375,7,10.05,0.63,"3,545","2,000",-2.60%,12.40%,50.0M,7.15M,2.80M,none,none,none,2.73,0.2,0.04,4.47,0.13,2.56,35,1.57,34.1M,4.30M,1.54M,4.60%,9.10%,23-Feb,none,none,none,none,none,none,none,none,none,none,none,6.9,7.05,2.17,1.61,13800,0.56
eth,26.438,36.88,39.52,0.84,307.7K,212.0K,30.00%,50.00%,1.43B,38.7M,34.0M,0.16,0.43%,none,11.88,1.88,0.42,22.3,0.99,3.11,19.65,1.65,899.6M,139.6M,75.7M,8.40%,13.30%,30-Jun,none,12.61%,17.08%,2.47,0.02,38.3M,2.27M,6.70%,2.69M,9.45,240.0K,36.4,41.59,14.26,1.61,8164520,12.65
etm,27.813,44.23,54.4,2.86,220.5K,185.0K,50.20%,73.40%,2.00B,45.3M,29.6M,3.12,7.05%,none,16.5,0.37,0.09,7.46,0.28,2.68,120.52,5.93,341.0M,123.8M,16.9M,5.00%,22.80%,31-Dec,none,1.15%,2.29%,2.18,0.55,12.9M,1.84M,6.20%,1.60M,7.49,246.0K,43.96,50,13.74,1.61,6154400,12.13
etn,55.12,69.61,81.43,0.52,318.4K,304.0K,1.90%,17.60%,4.82B,69.3M,67.0M,1.76,2.53%,none,35.41,2.8,0.56,107.39,3.04,1.97,24.83,0.65,7.55B,852.0M,197.0M,2.60%,5.20%,31-Dec,none,2.41%,7.80%,1.38,1.02,211.0M,773.0K,1.20%,957.0K,2.33,331.0K,69.27,74.41,7.42,1.61,24230646,5.81
etop,1.531,2.06,3.969,1.09,10.8K,"9,000",-17.60%,-4.90%,20.2M,9.80M,7.50M,none,none,none,0.6,-0.38,-0.13,none,0.96,3.43,none,none,0,-4.20M,-3.71M,none,none,31-Dec,none,-30.98%,-50.31%,794.17,0,9.39M,11.0K,0.10%,"9,000",0.85,13.0K,2,2.05,2.5,1.61,34200,0.89
etp,18.26,18.5,28.86,0.81,"2,091","3,000",-25.60%,-14.20%,3.08B,166.3M,164.6M,none,none,none,11.17,4.28,1.77,15.72,7.7,1.66,4.32,1.18,2.58B,2.00B,702.3M,27.40%,59.90%,31-Dec,none,13.52%,44.46%,1.48,0.9,1.24B,"4,000",0.00%,0,2,"2,000",19.35,20.6,6.46,1.61,183825,4.85
etr,32.563,36.9,44.67,-0.01,644.9K,569.0K,-9.40%,4.50%,8.16B,221.0M,139.3M,1.32,3.58%,none,33.97,3.33,1.39,46.07,5.21,1.09,11.08,0.8,10.4B,2.39B,748.9M,7.50%,16.00%,31-Dec,none,3.07%,10.42%,0.82,1.17,1.15B,3.17M,2.30%,3.25M,4.08,777.0K,37.3,39.11,4.85,1.61,35841570,3.24
etrx,2.31,3.42,8.375,0.41,52.4K,93.0K,-43.00%,-34.20%,57.1M,16.7M,12.7M,none,none,none,0.43,-1,-0.2,0.8,0.45,7.89,none,4.27,9.19M,-9.87M,-11.5M,none,none,31-Dec,none,-54.66%,-90.39%,1.23,0.1,7.54M,"6,000",0.00%,"3,000",0.17,35.0K,3.4,4.3,26.47,1.61,87040,24.86
ets,4.9,9.91,24.5,1.95,1.72M,918.0K,-38.10%,-28.50%,1.96B,197.7M,175.9M,none,none,none,3.88,-3.86,-1.14,4.76,0.81,2.56,none,2.08,880.6M,-262.2M,-722.4M,-80.50%,-37.40%,3-Mar,none,none,none,none,none,none,none,none,none,none,none,10.12,8.85,-12.55,1.61,7710428,-14.16
ett,1.875,8.12,8.85,-0.65,23.9K,11.0K,260.90%,316.60%,59.5M,7.33M,5.40M,1.2,14.78%,none,11.07,0.72,0.06,3.6,0.29,0.73,11.21,2.25,26.2M,26.4M,5.27M,30.30%,30.30%,31-Dec,none,3.39%,6.71%,none,1.75,2.12M,"4,000",0.10%,0,0.14,28.0K,8.11,8.2,1.11,1.61,129760,-0.5
etz,2.4,2.4,5.5,0.42,364,"1,000",-56.40%,-49.60%,6.91M,2.88M,1.70M,none,none,none,none,2.76,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,2.4,1.75,-27.08,1.61,0,-28.69
eufa,7.5,12.55,15.21,-0.15,"1,591",0,47.60%,70.40%,33.0M,2.63M,1.70M,0.2,1.59%,none,9.27,0.94,0.26,none,2.75,1.35,13.32,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,12.55,11.75,-6.37,1.61,0,-7.98
euni,1.031,3.1,3.95,0.47,62.8K,176.0K,12.70%,30.10%,59.5M,19.2M,6.10M,none,none,none,-0.01,-1.01,0.05,1.11,0,none,none,2.79,20.6M,-1.21M,-18.6M,-90.60%,-22.20%,31-Mar,none,none,none,none,none,none,none,none,none,none,none,2.75,5.49,99.64,1.61,900075,98.03
euo,0.26,0.33,2.75,1.38,151.1K,127.0K,-82.40%,-79.70%,15.7M,47.4M,44.6M,none,none,none,0.09,-0.2,-0.05,0,0.01,3.61,none,"1,562.98",10.0K,-8.04M,-9.38M,none,none,31-Dec,none,-89.42%,-156.88%,0.46,0.53,594.0K,87.0K,0.20%,87.0K,0.51,170.0K,0.32,1.1,243.75,1.61,57984,242.14
ev,23.063,32.28,39.22,0.47,154.9K,165.0K,33.50%,54.00%,2.21B,68.6M,51.3M,0.29,0.90%,none,4.39,1.61,0.44,6.73,3.07,7.36,20.07,4.79,486.4M,265.2M,116.0M,23.90%,39.20%,31-Oct,none,23.75%,41.23%,2.83,0.74,210.7M,680.0K,1.30%,735.0K,4.22,161.0K,31.75,35.55,11.97,1.61,4445000,10.36
evbs,12.063,14,19.75,-0.37,909,"1,000",0.00%,15.40%,68.6M,4.90M,4.70M,0.52,3.71%,none,9.74,1.02,0.26,6.62,2.61,1.44,13.72,2.11,32.6M,none,5.02M,15.40%,none,31-Dec,none,1.19%,10.93%,none,none,none,none,none,none,none,none,14.1,14.2,0.71,1.61,2820,-0.9
evc,7,12,20.5,none,96.5K,97.0K,-22.60%,-10.60%,1.39B,115.8M,71.9M,none,none,none,8.75,-0.51,-0.13,1.83,0.15,1.37,none,6.55,210.9M,52.1M,-58.1M,-27.00%,-34.10%,31-Dec,none,-3.67%,-5.59%,1.91,0.25,17.0M,523.0K,0.70%,668.0K,7.37,71.0K,12.05,11.95,-0.83,1.61,588040,-2.44
evci,0.26,2.15,6,-1.34,14.5K,12.0K,-59.00%,-52.70%,9.66M,4.49M,2.10M,none,none,none,-0.58,-2.56,-0.46,2.07,0.51,none,none,1.04,9.23M,-7.75M,-11.4M,none,none,31-Dec,none,-68.15%,-681.75%,2.92,none,2.27M,33.0K,1.60%,32.0K,2.54,13.0K,2,1.9,-5,1.61,28600,-6.61
evg,27.625,38.8,50.99,0.41,113.7K,123.0K,35.50%,56.50%,721.1M,18.6M,12.8M,none,none,none,16.56,2.14,0.37,6.53,0.37,2.34,18.14,5.94,124.2M,92.1M,40.8M,34.60%,55.50%,31-Dec,none,8.89%,15.30%,0.85,0.56,6.84M,1.50M,11.70%,1.48M,13.04,115.0K,39.85,38.61,-3.11,1.61,5734415,-4.72
evlv,0.15,0.2,9.25,none,248.6K,228.0K,-96.90%,-96.40%,8.03M,40.2M,22.9M,none,none,none,0.38,-2.64,-0.29,0.92,0.57,0.52,none,0.22,31.7M,-99.0M,-90.7M,none,none,30-Jun,none,none,none,none,none,none,none,none,none,none,none,0.19,0.37,94.74,1.61,55404,93.13
evol,0.8,0.8,6,1.74,23.3K,23.0K,-71.60%,-67.20%,9.96M,12.4M,1.50M,none,none,none,2.16,-0.7,-0.81,3.43,0.58,0.37,none,0.23,45.3M,-8.12M,-9.20M,-20.30%,-17.90%,31-Dec,none,-20.68%,-26.44%,3.58,0.01,7.25M,10.0K,0.70%,30.0K,0.39,26.0K,0.67,0.79,17.91,1.61,245957,16.3
evrc,0.4,0.83,12.625,2.37,84.1K,84.0K,-91.70%,-90.40%,8.70M,10.5M,6.90M,none,none,none,1.29,-3.27,-1.73,0.09,1.88,0.64,none,9.46,823.0K,-32.1M,-31.9M,none,none,31-Dec,none,-97.80%,-139.03%,3.46,0.1,19.7M,"6,000",0.10%,28.0K,0.05,123.0K,0.79,0.69,-12.66,1.61,109731,-14.27
evrt,11.375,15.35,15.65,0.3,51.0K,"6,000",30.60%,50.80%,83.4M,5.43M,5.00M,0.44,2.87%,none,17.41,0.8,0.21,6.8,1.87,0.88,19.28,2.26,47.4M,none,5.54M,11.70%,49.40%,31-Mar,none,0.92%,4.74%,none,none,10.1M,14.0K,0.30%,95.0K,1,14.0K,15.44,15.2,-1.55,1.61,142048,-3.16
