"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Dividend Yield","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume","Start Price","End Price","Company Return","Market Return","DCV","Delta Return"
"IFN","none","24.52","none","none","none","none","none","none","N/A","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","27,014","24.30","21.92","-9.79","17.39","3500560.80","-27.19"
"IFNA","none","40.15","none","none","none","none","none","none","-4.43%","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","iShares","11.12M","none","none","none","none","none","none","none","none","none","0","42.09","40.57","-3.61","17.39","0.00","-21.00"
"IFO","none","11.30","none","none","none","none","none","none","N/A","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","0","11.65","11.42","-1.97","17.39","0.00","-19.37"
"IFON","0.50","0.68","3.07","1.99","11,565","15,586","-66.27%","-69.93%","9.71M","14.18M","9.97M","N/A","N/A","Mar 21, 2011","1.39","-0.31","-0.31","2.71","1.01","0.49","N/A","0.25","38.42M","-4.21M","-4.37M","-11.46%","-11.53%","Dec 31","Jun 30, 2011","-9.23%","-20.02%","5.53","N/A","14.34M","6.55K","0.10%","9.48K","0.80","0","0.67","0.65","-2.99","17.39","0.00","-20.38"
"IFSIA","10.51","13.49","20.48","2.78","497,067","328,014","-6.46%","-10.12%","883.26M","65.48M","52.89M","0.08","0.60%","Jun 16, 1998","4.43","0.33","0.33","15.95","0.42","3.04","40.63","0.85","1.03B","134.80M","22.16M","2.08%","10.20%","Jan 2","Jul 3, 2011","8.98%","8.56%","2.66","101.43","27.30M","3.81M","7.50%","4.25M","7.00","20,022","12.17","11.50","-5.51","17.39","9669065.00","-22.90"
"IFSM","none","33.23","none","none","none","none","none","none","-19.04%","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","iShares","31.34M","none","none","none","none","none","none","none","none","none","0","32.20","32.342","0.44","17.39","11270.00","-16.95"
"IFT","1.55","2.03","11.30","N/A","335,586","394,757","N/A","none","43.04M","21.20M","15.55M","N/A","N/A","N/A","10.44","0.28","0.28","3.05","0.88","0.20","7.33","0.67","64.73M","N/A","5.92M","9.15%","29.48%","Dec 31","Jun 30, 2011","2.23%","5.02%","2.34","16.87","18.67M","793.51K","4.10%","751.11K","1.40","41,407","2.02","1.89","-6.44","17.39","441008.42","-23.83"
"IG","0.85","1.07","1.90","1.04","7,370","9,443","-31.41%","-35.07%","42.26M","39.50M","18.47M","N/A","N/A","N/A","0.17","-0.13","-0.13","0.20","0.09","6.41","N/A","5.98","7.07M","-2.86M","-4.46M","-44.99%","-46.17%","Dec 31","Jun 30, 2011","-24.95%","-46.91%","7.08","6.78","3.39M","24.29K","N/A","24.83K","2.50","100","1.08","1.10","1.85","17.39","799.20","-15.54"
"IGA","none","11.29","none","none","none","none","none","none","N/A","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","21,120","11.03","11.16","1.18","17.39","711048.95","-16.21"
"IGC","0.14","0.28","1.07","3.14","186,138","685,657","-71.11%","-74.77%","5.88M","20.96M","18.74M","N/A","N/A","N/A","0.41","-1.21","-1.21","0.24","0.06","0.63","N/A","1.36","4.01M","-7.34M","-20.52M","N/A","-201.59%","Mar 31","Jun 30, 2011","-19.31%","-127.38%","1.03","60.50","1.18M","33.44K","0.20%","37.49K","0.50","11,800","0.35","0.315","-10.00","17.39","77513.80","-27.39"
"IGD","8.50","9.72","11.79","0.88","354,330","282,500","-16.98%","-20.64%","946.07M","97.33M","N/A","0.29","2.90%","N/A","11.39","1.11","1.11","0.47","0.31","0.85","8.76","20.66","45.60M","N/A","108.01M","236.87%","74.73%","Feb 28","Feb 28, 2011","1.87%","9.70%","36.79","N/A","30.52M","143.81K","N/A","185.77K","0.50","58,423","9.62","9.43","-1.98","17.39","3065018.58","-19.37"
"IGE","none","38.55","none","none","none","none","none","none","-19.15%","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","iShares","1.66B","none","none","none","none","none","none","none","none","none","54,970","38.24","39.89","4.31","17.39","33035650.72","-13.08"
"IGF","none","34.74","none","none","none","none","none","none","-7.48%","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","iShares","535.36M","none","none","none","none","none","none","none","none","none","8,336","33.48","34.18","2.09","17.39","1671823.80","-15.30"
"IGI","none","20.22","none","none","none","none","none","none","N/A","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","14,260","20.79","21.55","3.66","17.39","779916.06","-13.74"
"IGK","19.42","23.73","26.63","N/A","319,359","177,586","-6.59%","-10.25%","89.78B","3.78B","3.78B","N/A","N/A","N/A","15.00","1.38","1.38","19.84","98.42","1.58","17.16","1.19","75.01B","N/A","5.25B","9.29%","14.95%","Dec 31","Jun 30, 2011","0.41%","12.06%","1.55","665.92","372.36B","N/A","N/A","N/A","N/A","28,464","22.91","21.73","-5.15","17.39","5449555.88","-22.54"
"IGLD","10.07","16.39","35.25","0.73","3,442","2,629","-43.13%","-46.79%","321.93M","19.64M","3.98M","N/A","N/A","N/A","0.53","-3.36","-3.36","171.44","17.07","28.81","N/A","0.09","3.27B","1.31B","-62.80M","-1.92%","11.76%","Dec 31","Jun 30, 2011","N/A","N/A","0.86","257.06","335.37M","724.00","N/A","1.43K","0.30","1,543","14.59","12.61","-13.57","17.39","128085.61","-30.96"
"IGM","none","60.59","none","none","none","none","none","none","-8.06%","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","iShares","351.30M","none","none","none","none","none","none","none","none","none","3,175","60.12","60.60","0.80","17.39","1826145.00","-16.60"
"IGN","none","27.64","none","none","none","none","none","none","-24.84%","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","iShares","164.73M","none","none","none","none","none","none","none","none","none","26,780","27.72","28.35","2.27","17.39","813471.12","-15.12"
"IGOI","1.10","1.21","5.19","1.28","104,695","75,100","-36.98%","-40.64%","40.46M","33.43M","24.62M","N/A","N/A","N/A","1.18","-0.10","-0.10","1.38","0.48","1.02","N/A","0.89","45.50M","-2.95M","-3.11M","-6.84%","-10.20%","Dec 31","Jun 30, 2011","-6.06%","-7.74%","5.48","N/A","15.99M","1.37M","5.60%","1.44M","12.30","5,649","1.17","0.65","-44.44","17.39","81026.01","-61.84"
"IGOV","none","105.90","none","none","none","none","none","none","4.35%","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","iShares","267.90M","none","none","none","none","none","none","none","none","none","4,859","104.3599","99.61","-4.55","17.39","6015409.00","-21.94"
"IGR","none","7.05","none","none","none","none","none","none","N/A","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","110,142","7.13","6.89","-3.37","17.39","2310961.34","-20.76"
"IGT","13.38","16.41","19.15","1.59","4,920,670","3,762,900","6.79%","3.13%","4.90B","298.50M","297.59M","0.24","1.40%","Jul 3, 2003","4.86","0.83","0.83","6.58","1.06","3.37","19.84","2.49","1.96B","735.90M","260.10M","12.75%","26.06%","Sep 30","Jun 30, 2011","7.83%","19.54%","2.48","108.11","316.30M","7.89M","2.70%","7.94M","1.70","375,709","16.90","17.06","0.95","17.39","85262359.00","-16.45"
"IGTE","9.32","12.73","24.99","1.81","344,568","285,900","-37.53%","-41.19%","720.25M","56.58M","30.21M","0.15","1.10%","Apr 13, 1998","4.84","0.68","0.68","7.15","7.67","2.61","18.75","1.78","402.07M","77.45M","42.39M","12.67%","15.28%","Dec 31","Jun 30, 2011","3.52%","9.95%","2.97","99.28","434.09M","2.26M","N/A","2.23M","7.30","18,766","13.29","15.52","16.78","17.39","3563713.50","-0.61"
"IGV","none","58.57","none","none","none","none","none","none","-10.70%","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","iShares","476.32M","none","none","none","none","none","none","none","none","none","2,445","58.16","57.81","-0.60","17.39","16314054.48","-18.00"
"IHC","6.81","8.06","11.10","1.34","18,109","11,383","-2.07%","-5.73%","127.61M","15.83M","8.51M","0.05","0.60%","Aug 10, 2000","15.58","0.67","0.67","27.35","1.60","0.52","12.12","0.30","422.43M","19.85M","10.30M","2.42%","3.65%","Dec 31","Jun 30, 2011","0.70%","4.64%","0.74","16.86","25.34M","373.53K","5.40%","366.13K","20.50","112","8.00","8.51","6.37","17.39","106568.00","-11.02"
"IHE","none","69.17","none","none","none","none","none","none","4.66%","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","iShares","192.25M","none","none","none","none","none","none","none","none","none","3,372","69.20","73.21","5.79","17.39","3014905.60","-11.60"
"IHF","none","56.77","none","none","none","none","none","none","-4.29%","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","iShares","190.46M","none","none","none","none","none","none","none","none","none","11,052","56.33","59.17","5.04","17.39","3579264.53","-12.35"
"IHG","N/A","17.94","N/A","1.57","N/A","N/A","N/A","none","5.20B","290.00M","281.08M","0.31","1.70%","N/A","1.21","1.00","1.00","5.90","0.19","14.71","17.94","3.03","1.71B","575.00M","295.00M","17.29%","28.49%","Dec 31","Jun 30, 2011","10.55%","111.95%","0.54","239.00","55.00M","571.94K","N/A","2.41M","0.90","81,884","17.24","17.37","0.75","17.39","3998921.44","-16.64"
"IHI","none","58.11","none","none","none","none","none","none","-4.07%","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","iShares","350.38M","none","none","none","none","none","none","none","none","none","3,059","57.08","57.82","1.30","17.39","4919896.44","-16.10"
"IHS","67.88","80.34","89.87","0.52","263,188","179,114","12.69%","9.03%","5.22B","65.01M","49.13M","N/A","N/A","N/A","20.82","2.29","2.29","19.44","3.12","3.90","35.02","4.20","1.26B","283.84M","150.82M","11.96%","16.25%","Nov 30","Aug 31, 2011","5.30%","12.25%","0.63","60.17","202.87M","717.86K","1.50%","827.49K","3.50","26,167","80.58","88.38","9.68","17.39","15879578.28","-7.71"
"IIC","none","14.00","none","none","none","none","none","none","N/A","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","4,454","13.88","14.30","3.03","17.39","283582.28","-14.37"
"IID","none","9.61","none","none","none","none","none","none","N/A","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","14,048","9.65","9.59","-0.62","17.39","434114.90","-18.02"
"IIF","none","17.49","none","none","none","none","none","none","N/A","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","20,197","17.27","15.67","-9.26","17.39","1075333.82","-26.66"
"IIH","none","2.85","none","none","none","none","none","none","-27.76%","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","Merrill Lynch","8.36M","none","none","none","none","none","none","none","none","none","0","2.99","3.12","4.35","17.39","5980.00","-13.05"
"III","0.85","1.05","2.45","1.33","100,609","20,771","-44.74%","-48.40%","38.27M","36.44M","19.93M","N/A","N/A","N/A","2.53","-1.62","-1.62","4.52","0.35","0.42","N/A","0.25","154.71M","7.59M","-55.17M","-35.66%","-2.02%","Dec 31","Jun 30, 2011","-0.87%","-49.07%","2.33","78.41","12.86M","42.17K","N/A","40.87K","0.30","301","1.05","1.25","19.05","17.39","5047.35","1.65"
"IIIN","8.38","9.85","15.10","1.52","78,662","95,557","8.72%","5.06%","173.33M","17.60M","16.27M","0.12","1.20%","Jun 19, 2006","8.44","-0.02","-0.02","19.18","0.00","1.17","N/A","0.51","336.91M","21.71M","-387.00K","-0.12%","3.60%","Oct 1","Oct 1, 2011","3.80%","-0.26%","2.62","9.53","10.00K","1.25M","8.80%","1.16M","20.50","5,446","9.93","10.43","5.04","17.39","684584.13","-12.36"
"IIJI","5.08","9.49","11.78","1.68","24,867","20,914","80.04%","76.38%","769.38M","81.07M","23.34M","0.07","0.80%","N/A","0.01","0.75","0.75","19.42","1.85","774.17","12.67","0.64","1.18B","146.85M","45.56M","3.86%","5.51%","Mar 31","Jun 30, 2011","5.17%","11.52%","1.01","66.53","150.21M","13.50K","N/A","10.55K","0.60","217","8.86","9.69","9.37","17.39","152259.10","-8.03"
"IILG","10.19","13.45","17.94","1.87","220,326","139,500","-7.50%","-11.16%","774.83M","57.61M","34.50M","N/A","N/A","N/A","4.34","0.63","0.63","7.28","3.65","3.13","21.32","1.88","416.54M","134.87M","36.38M","8.73%","23.01%","Dec 31","Jun 30, 2011","6.01%","15.96%","1.62","139.59","210.14M","1.90M","4.70%","1.82M","9.90","6,357","12.76","14.01","9.80","17.39","2315735.84","-7.60"
"IIM","12.31","15.48","15.94","-0.05","49,544","49,857","0.92%","-2.74%","320.34M","20.69M","N/A","0.90","5.70%","N/A","14.10","N/A","N/A","N/A","N/A","1.09","N/A","14.77","21.59M","N/A","1.72M","9.51%","89.21%","Feb 28","Oct 31, 2010","N/A","N/A","2.34","18.34","N/A","8.70K","N/A","19.98K","0.20","10,770","15.56","15.55","-0.06","17.39","493454.28","-17.46"
"IIN","2.84","5.67","5.12","-0.34","7,542","11,817","14.71%","11.05%","31.74M","5.60M","4.58M","N/A","N/A","Jun 30, 1997","3.25","-0.09","-0.09","10.30","0.08","1.61","N/A","0.52","56.92M","2.46M","-510.00K","-0.90%","0.09%","Dec 31","Jun 30, 2011","0.09%","-2.83%","1.88","48.49","442.00K","3.87K","0.10%","4.03K","0.60","6,286","5.00","6.40","28.00","17.39","144835.00","10.61"
"IIT","25.76","28.32","34.54","1.39","11,439","6,414","-13.58%","-17.24%","3.08B","108.68M","22.51M","0.29","1.00%","N/A","18.95","1.10","1.10","21.00","2.10","1.50","25.75","1.35","2.28B","1.15B","117.74M","5.16%","18.21%","Dec 31","Jun 30, 2011","4.41%","6.13%","0.54","119.46","227.77M","6.69K","N/A","5.21K","0.60","2,100","29.39","29.28","-0.37","17.39","258632.00","-17.77"
"IIVI","16.15","18.25","29.96","1.61","413,728","388,150","0.23%","-3.43%","1.14B","62.70M","52.26M","N/A","N/A","Jun 27, 2011","8.33","1.30","1.30","8.08","2.38","2.12","14.04","2.20","502.80M","127.22M","82.68M","16.44%","19.65%","Jun 30","Jun 30, 2011","10.68%","17.78%","4.35","3.62","149.46M","2.24M","4.90%","2.24M","6.00","151,592","18.30","19.57","6.94","17.39","7439883.30","-10.45"
"IJH","none","86.43","none","none","none","none","none","none","-13.27%","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","iShares","8.37B","none","none","none","none","none","none","none","none","none","443,683","85.83","88.44","3.04","17.39","351553671.90","-14.35"
"IJJ","none","73.64","none","none","none","none","none","none","-15.92%","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","iShares","1.75B","none","none","none","none","none","none","none","none","none","23,634","72.85","75.74","3.97","17.39","21562798.65","-13.43"
"IJK","none","98.90","none","none","none","none","none","none","-10.43%","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","iShares","2.47B","none","none","none","none","none","none","none","none","none","29,997","98.52","100.69","2.20","17.39","23644602.96","-15.19"
"IJR","none","65.17","none","none","none","none","none","none","-13.91%","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","iShares","5.55B","none","none","none","none","none","none","none","none","none","272,127","65.11","67.69","3.96","17.39","187507554.38","-13.43"
"IJS","none","66.02","none","none","none","none","none","none","0.92%","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","iShares","1.40B","none","none","none","none","none","none","none","none","none","20,548","65.72","68.59","4.37","17.39","20454167.04","-13.03"
"IJT","none","71.48","none","none","none","none","none","none","-10.83%","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","iShares","1.40B","none","none","none","none","none","none","none","none","none","26,718","71.50","74.20","3.78","17.39","13061334.00","-13.62"
"IKAN","0.75","0.79","1.62","1.66","105,539","56,100","-34.45%","-38.11%","54.32M","68.75M","42.34M","N/A","N/A","N/A","0.88","-0.64","-0.64","2.27","0.51","0.89","N/A","0.37","144.41M","-7.78M","-40.53M","-28.06%","-10.96%","Jan 2","Jul 3, 2011","-9.42%","-55.73%","3.18","N/A","34.88M","104.52K","0.30%","238.83K","1.30","5,300","1.02","0.843","-17.35","17.39","64909.74","-34.75"
"IKJ","none","24.83","none","none","none","none","none","none","N/A","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","3,130","24.48","24.31","-0.69","17.39","320565.60","-18.09"
