"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Dividend Yield","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume","Start Price","End Price","Company Return","Market Return","DCV","Delta Return"
"CAPE","9.55","12.31","13.25","0.57","3,422.73","7,000","28.74%","14.23%","44.14M","3.59M","N/A","N/A","N/A","20-Jun-06","6.998","0.58","0.58","3.105","3.568","1.81","21.30","4.09","11.14M","N/A","2.13M","19.16%","50.80%","31-Dec","30-Jun-06","N/A","N/A","N/A","N/A","12.80M","1.24K","N/A","926","1.3","500","","","0.00","2.40","0.00","-2.40"
"CAPX","20.65","29.19","36.75","1.8","10,677.3","8,211.11","-13.46%","-27.97%","147.56M","5.06M","0","N/A","N/A","10-Aug-04","15.467","1.99","1.99","13.692","13.371","1.89","14.66","2.04","71.08M","N/A","12.58M","17.70%","42.64%","31-Dec","30-Sep-06","1.18%","16.16%","N/A","N/A","67.60M","80.46K","N/A","153.04K","4.7","5,339","29.20","29.50","1.03","2.40","251120.00","-1.37"
"CAQ","none","9.41","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","2,000","9.42","9.68","2.76","2.40","38622.00","0.36"
"CAR","N/A","19.33","N/A","1.03","N/A","N/A","N/A","none","1.94B","100.25M","94.19M","4.40","22.70%","N/A","104.751999","3.41","3.41","181.988","4.399","0.18","5.67","0.10","18.49B","3.97B","766.00M","1.90%","11.15%","31-Dec","30-Jun-06","3.62%","7.05%","1.038","1.488","441.00M","1.21M","1.30%","1.33M","1.3","936,500","19.41","20.46","5.41","2.40","13489950.00","3.01"
"CARN","3.02","3.70","7.53","2.62","12,372.7","14,044.4","-10.63%","-25.14%","40.23M","10.87M","9.75M","N/A","N/A","N/A","0.741","-0.84","-0.84","2.356","0.305","4.49","N/A","1.42","25.45M","-6.07M","-9.03M","-35.48%","-28.80%","31-Dec","30-Jun-06","-22.56%","-83.90%","1.665","0.692","3.32M","65.92K","1.10%","68.78K","8","17,350","3.51","4.14","17.95","2.40","42558.75","15.55"
"CART","15.18","20.45","21.00","1.65","625.758","2,633.33","27.41%","12.90%","32.00M","1.57M","N/A","N/A","N/A","N/A","0","1.21","1.21","4.357","N/A","N/A","16.97","5.19","6.18M","N/A","1.78M","28.84%","53.53%","31-Dec","30-Sep-06","N/A","N/A","N/A","N/A","N/A","762","N/A","830","2.8","3,928","19.50","19.30","-1.03","2.40","12441.00","-3.43"
"CAS","18.20","32.82","44.25","2.92","55,884.8","36,811.1","69.09%","54.58%","557.97M","17.00M","8.34M","0.24","0.70%","28-May-96","11.861","2.369","2.369","61.768","2.528","2.77","13.85","0.55","1.02B","90.88M","43.10M","4.33%","7.57%","31-Dec","30-Jun-06","11.58%","23.87%","2.069","0.375","42.98M","437.24K","2.80%","453.23K","6.5","58,800","29.78","26.52","-10.95","2.40","1512824.00","-13.35"
"CASA","9.14","10.5394","13.50","0.3","3,521.21","1,800","8.10%","-6.41%","35.86M","3.40M","790.51K","N/A","N/A","N/A","6.116","0.794","0.794","24.588","0.187","1.72","13.27","0.43","83.46M","7.45M","3.49M","3.49%","5.32%","1-Jan","02-Jul-06","8.54%","17.59%","0.681","0.192","637.35K","2.86K","0.20%","3.91K","0.6","800","","","0.00","2.40","0.00","-2.40"
"CASB","13.93","17.35","17.85","1.16","9,912.12","8,744.44","21.36%","6.85%","209.52M","12.08M","10.15M","0.32","1.80%","22-May-06","8.992","1.07","1.07","3.605","2.301","1.93","16.20","4.91","43.40M","N/A","13.23M","30.49%","59.87%","31-Dec","30-Sep-06","1.06%","12.29%","N/A","N/A","27.81M","50.93K","0.60%","15.28K","8","1,383","17.15","17.22","0.41","2.40","49066.15","-1.99"
"CASH","18.75","25.26","28.10","0.57","1,268.18","1,266.67","26.30%","11.79%","63.55M","2.52M","1.64M","0.52","2.10%","03-Jan-97","17.282","1.52","1.52","12.431","39.992","1.44","16.60","2.03","30.77M","N/A","3.81M","12.37%","33.01%","30-Sep","30-Jun-06","0.50%","8.80%","N/A","N/A","100.65M","4.58K","0.20%","4.32K","4","1,471","26.21","26.99","2.98","2.40","41936.00","0.58"
"CASM","4.23","7.82","15.01","2.6","12,681.8","6,077.78","73.78%","59.27%","81.86M","10.47M","8.23M","N/A","N/A","N/A","0.976","0.13","0.13","3.119","0.115","8.31","59.69","2.68","31.64M","3.13M","1.57M","4.97%","8.16%","31-Dec","30-Jun-06","8.98%","17.41%","2.618","0.482","1.20M","7.69K","0.10%","5.40K","0.5","4,601","8.65","8.33","-3.70","2.40","85055.45","-6.10"
"CASS","19.70","37.38","37.90","-0.67","7,228.79","5,933.33","69.91%","55.40%","311.26M","8.33M","5.82M","0.43","1.20%","18-Sep-06","9.621","1.63","1.63","9.726","18.528","3.78","22.90","3.76","80.52M","N/A","14.07M","17.23%","42.66%","31-Dec","30-Sep-06","N/A","N/A","N/A","N/A","154.30M","178.52K","3.10%","193.67K","26","10,162","33.30","38.64","16.04","2.40","532433.70","13.64"
"CASY","20.15","24.11","27.20","1.12","339,915","295,611","14.48%","-0.03%","1.22B","50.41M","44.29M","0.20","0.80%","17-Feb-98","10.686","1.12","1.12","67.152","1.19","2.30","21.62","0.37","3.38B","161.49M","57.81M","1.67%","2.96%","30-Apr","31-Jul-06","6.62%","11.25%","0.765","0.282","60.00M","2.85M","6.00%","3.61M","7.1","190,283","23.85","24.89","4.36","2.40","5695642.35","1.96"
"CAT","49.81","61.27","82.03","1.94","7,322,460","16,691,200","19.97%","5.46%","40.18B","655.75M","653.85M","1.20","1.90%","14-Jul-05","13.767","5.062","5.062","60.432","0.551","4.53","12.10","1.02","40.18B","6.52B","3.50B","8.71%","12.08%","31-Dec","30-Sep-06","6.41%","40.20%","1.29","3.036","361.00M","8.41M","1.30%","8.98M","1.3","9,045,500","60.50","62.03","2.53","2.40","548317550.00","0.13"
"CATS","3.15","3.21","5.20","1.63","39,171.2","21,422.2","-32.28%","-46.79%","52.48M","16.35M","15.31M","N/A","N/A","N/A","3.541","0.10","0.10","3.658","1.609","0.92","31.78","0.87","60.77M","3.71M","1.80M","2.97%","1.95%","30-Apr","31-Jul-06","1.61%","3.09%","4.638","N/A","26.30M","51.72K","0.30%","51.49K","1.5","20,741","3.20","3.23","0.94","2.40","139462.40","-1.46"
"CATT","8.00","8.50","18.36","1.56","80,747","103,500","-52.38%","-66.89%","126.01M","14.83M","10.46M","N/A","N/A","N/A","9.093","0.20","0.20","3.34","4.987","0.95","43.15","2.59","49.31M","2.35M","2.93M","5.95%","-3.28%","30-Sep","30-Jun-06","0.08%","2.22%","5.832","N/A","73.93M","369.36K","3.10%","432.98K","7","62,601","8.57","8.66","1.05","2.40","925997.07","-1.35"
"CATY","34.10","34.50","39.95","0.67","165,315","199,067","-9.92%","-24.43%","1.78B","51.55M","47.15M","0.36","1.00%","29-Sep-04","17.514","2.21","2.21","5.66","2.108","2.01","15.59","6.31","287.70M","N/A","113.76M","39.54%","69.60%","31-Dec","30-Sep-06","1.65%","13.75%","N/A","N/A","108.65M","3.07M","6.50%","2.96M","18.7","189,864","33.68","34.36","2.02","2.40","7989367.52","-0.38"
"CAU","0.64","0.80","1.44","0.64","156,773","211,478","5.26%","-9.25%","35.07M","43.84M","43.34M","N/A","N/A","N/A","0.25","-0.11","-0.11","0.081","0.184","3.16","N/A","11.52","3.01M","6.33M","-4.12M","-136.84%","141.28%","31-Dec","30-Jun-06","17.72%","-45.76%","4.591","0.077","8.05M","485.13K","1.20%","530.26K","4.1","88,900","0.82","0.89","8.54","2.40","164410.00","6.14"
"CAV","2.99","3.30","7.60","0","86,315.1","78,888.9","-45.52%","-60.03%","60.54M","18.34M","16.05M","N/A","N/A","15-Nov-96","3.269","0.76","0.76","15.912","1.106","1.03","4.34","0.21","290.63M","17.45M","13.85M","4.86%","4.90%","31-Dec","01-Jul-06","9.21%","26.63%","1.619","0.175","20.29M","207.92K","1.30%","239.01K","3.5","46,500","3.06","3.25","6.21","2.40","711756.00","3.81"
"CAW","7.00","10.17","11.49","0.43","11,727.3","26,644.4","25.93%","11.42%","71.21M","7.00M","5.21M","0.28","2.70%","28-Oct-04","3.838","0.86","0.86","9.235","1.676","2.67","11.83","1.10","65.41M","9.94M","6.18M","9.46%","14.81%","30-Nov","31-Aug-06","17.31%","24.00%","2.871","N/A","11.74M","2.01K","N/A","1.24K","0.2","23,500","10.52","11.65","10.74","2.40","231440.00","8.34"
"CAX","none","10.20","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","17,000","10.36","11.36","9.65","2.40","4144.00","7.25"
"CB","45.50","52.44","54.73","0.56","1,922,280","1,793,620","13.45%","-1.06%","21.54B","410.81M","410.07M","1.00","1.80%","19-Apr-06","30.766001","5.07","5.07","34.514","3.644","1.78","10.34","1.59","14.10B","3.16B","2.13B","15.11%","21.79%","31-Dec","30-Jun-06","4.07%","17.83%","0.772","0.31","1.50B","2.64M","0.60%","2.87M","1.8","3,257,900","52.05","51.76","-0.56","2.40","120537390.00","-2.96"
"CBA","12.71","15.48","23.66","3.17","6,481.82","6,044.44","20.56%","6.05%","567.85M","36.68M","22.22M","N/A","N/A","17-Apr-00","21.299999","-1.50","-1.50","24.2","19.78","0.74","N/A","0.65","889.27M","20.45M","-54.15M","-6.09%","-9.81%","31-Dec","30-Jun-06","-1.80%","-6.64%","1.067","1.044","725.60M","33.36K","N/A","19.66K","3.6","5,100","15.33","17.11","11.61","2.40","61320.00","9.21"
"CBAK","5.60","6.81","13.78","-2.59","120,249","83,585.7","27.26%","12.75%","332.89M","48.88M","20.99M","N/A","N/A","N/A","2.23","0.40","0.40","2.638","0.13","3.16","16.94","2.76","124.48M","29.42M","19.12M","15.36%","17.68%","30-Sep","30-Jun-06","8.14%","25.24%","1.123","0.809","6.33M","1.60M","6.20%","1.38M","5.3","205,905","7.01","7.43","5.99","2.40","1473677.25","3.59"
"CBAN","17.10","18.80","27.55","1.06","1,415.15","2,044.44","-15.85%","-30.36%","135.17M","7.19M","5.47M","0.33","1.80%","17-May-05","10.341","1.37","1.37","6.188","8.621","1.81","13.73","3.03","44.51M","N/A","9.85M","22.12%","51.19%","31-Dec","30-Sep-06","0.88%","13.94%","N/A","N/A","61.99M","95.69K","1.80%","97.39K","165","100","","","0.00","2.40","0.00","-2.40"
"CBB","3.21","4.65","5.22","1.32","1,447,400","1,275,590","17.72%","3.21%","1.15B","246.93M","245.30M","N/A","N/A","02-Jun-97","-3.378","-0.014","-0.014","4.981","0.108","N/A","N/A","0.96","1.23B","458.70M","-3.50M","0.56%","24.88%","31-Dec","30-Jun-06","10.09%","N/A","1.064","N/A","26.60M","21.96M","8.90%","21.25M","16.4","960,400","4.63","4.52","-2.38","2.40","5982423.00","-4.78"
"CBBO","18.68","24.52","27.45","0.74","15,459.1","12,377.8","28.56%","14.05%","242.85M","9.90M","9.15M","0.40","1.60%","29-Dec-05","8.427","1.48","1.48","5.687","12.476","2.96","16.60","4.72","56.10M","N/A","14.96M","26.67%","54.67%","31-Dec","30-Sep-06","1.66%","18.46%","N/A","N/A","124.22M","313.29K","3.50%","331.86K","19.5","8,491","23.85","25.27","5.95","2.40","384462.00","3.55"
"CBC","33.65","46.70","47.22","1.01","45,500","63,655.6","37.56%","23.05%","750.19M","16.06M","13.39M","1.00","2.10%","02-Dec-98","20.403999","2.56","2.56","11.58","22.795","2.30","18.26","4.19","180.19M","N/A","41.03M","22.77%","43.55%","31-Dec","30-Sep-06","1.12%","13.50%","N/A","N/A","366.20M","638.19K","4.80%","686.52K","16.7","36,300","46.48","44.80","-3.61","2.40","3458112.00","-6.01"
"CBCF","23.25","25.97","30.22","1.24","195,676","214,933","-10.88%","-25.39%","1.11B","42.90M","42.67M","1.16","4.40%","19-Nov-97","15.717","1.90","1.90","8.286","3.537","1.67","13.66","3.17","353.98M","N/A","81.53M","23.03%","38.64%","31-Dec","30-Sep-06","1.05%","12.27%","N/A","N/A","151.76M","4.73M","11.30%","3.83M","26.5","151,948","25.66","26.84","4.60","2.40","3694578.12","2.20"
"CBD","25.05","29.66","46.37","2.18","326,105","403,956","13.16%","-1.35%","3.37B","113.77M","68.26K","0.25","0.80%","N/A","18","1.00","1.00","56","5.682","1.68","29.66","0.54","6.38B","500.02M","117.01M","1.83%","3.23%","31-Dec","30-Jun-06","2.65%","5.86%","1.941","0.586","646.41M","877.13K","N/A","816.81K","2.7","412,200","29.79","31.02","4.13","2.40","3393081.00","1.73"
"CBE","68.88","90.00","96.12","1.05","563,617","475,967","28.46%","13.95%","8.24B","91.54M","90.91M","1.48","1.60%","11-Apr-89","24.966","2.25","2.25","54.714","2.664","3.67","39.93","1.70","5.03B","770.40M","459.70M","4.22%","13.09%","31-Dec","30-Sep-06","7.83%","19.39%","1.409","0.43","243.90M","731.47K","0.80%","1.12M","1.3","505,000","88.62","91.44","3.18","2.40","49786716.00","0.78"
"CBEY","9.45","30.82","31.78","0","265,926","265,489","N/A","none","832.26M","27.00M","23.76M","N/A","N/A","N/A","2.963","0.22","0.22","10.661","1.185","10.29","138.83","4.43","185.85M","29.77M","3.99M","4.13%","2.06%","31-Dec","30-Jun-06","2.17%","18.46%","1.256","0.002","32.01M","1.58M","7.00%","1.94M","4.1","423,557","29.27","32.92","12.47","2.40","6121966.85","10.07"
"CBF","14.50","15.66","15.80","0","349,836","122,389","N/A","none","456.88M","29.18M","N/A","N/A","N/A","N/A","14.031","N/A","N/A","N/A","1.399","1.13","N/A","N/A","N/A","N/A","N/A","N/A","N/A","31-Dec","30-Jun-06","N/A","N/A","N/A","2.337","40.82M","1.25M","N/A","0","1.9","90,700","15.50","16.15","4.19","2.40","1072600.00","1.79"
"CBG","15.45","28.72","29.83","2.01","2,030,110","2,611,800","83.63%","69.12%","6.42B","223.64M","214.70M","N/A","N/A","02-Jun-06","4.121","1.09","1.09","14.326","0.569","6.90","26.30","1.98","3.22B","533.59M","253.51M","7.88%","13.87%","31-Dec","30-Jun-06","12.99%","32.59%","0.797","0.461","127.29M","5.47M","2.50%","5.98M","3.9","3,501,100","28.91","32.93","13.91","2.40","70658931.00","11.51"
"CBH","28.92","34.96","41.20","1.43","1,413,870","1,156,160","16.57%","2.06%","6.54B","187.13M","177.66M","0.48","1.40%","08-Mar-05","14.511","1.49","1.49","9.584","7.431","2.44","23.48","3.81","1.74B","N/A","283.42M","16.27%","40.31%","31-Dec","30-Sep-06","0.71%","11.74%","N/A","N/A","1.39B","24.61M","13.80%","27.58M","15.4","853,700","34.82","34.76","-0.17","2.40","44597456.00","-2.57"
"CBHI","9.30","9.56","13.05","0","172,709","99,411.1","-12.69%","-27.20%","561.30M","58.71M","52.63M","N/A","N/A","N/A","10.069","0.40","0.40","2.217","1.545","0.97","23.78","4.53","127.18M","N/A","22.30M","18.20%","41.46%","31-Dec","30-Jun-06","0.84%","4.01%","N/A","N/A","90.70M","1.94M","3.40%","2.14M","18.4","112,705","9.31","9.53","2.36","2.40","7552206.83","-0.04"
"CBI","19.49","24.36","31.85","1.93","500,095","425,422","19.94%","5.43%","2.37B","97.31M","96.49M","0.12","0.50%","01-Apr-05","5.063","0.31","0.31","26.863","4.699","4.85","77.58","0.91","2.62B","80.51M","31.24M","1.19%","2.07%","31-Dec","30-Jun-06","2.56%","6.26%","1.216","0.105","457.30M","3.51M","3.80%","3.46M","7.3","262,900","24.64","28.98","17.61","2.40","12857152.00","15.21"
"CBIN","21.05","22.32","24.25","0.71","910.606","1,122.22","-2.23%","-16.74%","76.60M","3.43M","3.04M","0.64","2.90%","08-Dec-04","16.385","1.43","1.43","8.058","5.617","1.36","15.63","3.65","20.99M","N/A","3.77M","17.97%","28.60%","31-Dec","30-Jun-06","0.57%","8.84%","N/A","N/A","19.28M","295","N/A","308","0.4","0","","","0.00","2.40","0.00","-2.40"
"CBJ","1.70","3.55","4.20","1.29","560,110","278,044","102.29%","87.78%","981.09M","276.36M","275.26M","N/A","N/A","N/A","1.549","0.102","0.102","1.37","0.064","2.32","34.80","2.63","376.78M","74.23M","28.31M","7.52%","5.86%","31-Dec","30-Jun-06","2.37%","7.04%","1.545","0.128","17.77M","2.21M","N/A","2.31M","2.8","234,600","3.53","0.00","-100.00","2.40","1040644.00","-102.40"
"CBK","12.37","27.81","31.25","1.11","545,747","546,444","120.19%","105.68%","1.06B","38.04M","37.02M","0.24","0.80%","28-Aug-03","6.488","1.03","1.03","14.566","3.332","4.43","27.08","2.06","531.11M","81.73M","37.94M","7.14%","11.64%","25-Feb","26-Aug-06","13.97%","17.90%","5.051","N/A","126.75M","3.05M","8.30%","3.18M","5","777,300","25.65","18.79","-26.74","2.40","20650815.00","-29.14"
"CBKN","14.91","17.40","18.00","0.5","5,406.06","10,866.7","11.11%","-3.40%","200.22M","11.51M","9.69M","0.24","1.40%","N/A","13.98","1.03","1.03","4.869","6.267","1.25","16.81","3.94","50.81M","N/A","10.89M","21.43%","44.48%","31-Dec","30-Sep-06","0.94%","8.96%","N/A","N/A","72.11M","6.92K","0.10%","7.04K","1.6","3,100","17.23","17.38","0.87","2.40","23260.50","-1.53"
"CBL","35.80","43.53","44.30","1.57","300,527","223,056","17.11%","2.60%","2.81B","64.64M","56.31M","1.83","4.20%","16-Jun-05","16.830999","1.963","1.963","15.616","0.62","2.61","22.18","2.88","985.41M","648.57M","117.50M","16.02%","44.02%","31-Dec","30-Jun-06","4.65%","13.75%","0.345","4.015","40.07M","2.83M","4.60%","3.05M","8.8","269,400","43.38","43.10","-0.65","2.40","7877808.00","-3.04"
"CBLI","4.17","5.50","5.65","0","17,092.4","26,188.9","N/A","none","36.06M","6.56M","3.07M","N/A","N/A","N/A","-0.596","-0.69","-0.69","0.325","0.212","N/A","N/A","16.91","2.09M","-4.14M","-4.46M","-196.71%","-201.46%","31-Dec","30-Jun-06","N/A","N/A","2.903","0.223","1.39M","8.03K","N/A","2.49K","0.4","9,500","5.60","5.11","-8.75","2.40","166768.00","-11.15"
"CBM","16.87","23.88","24.50","1.85","167,161","390,256","26.35%","11.84%","641.11M","26.85M","26.34M","0.12","0.50%","25-Jun-98","9.619","-4.59","-4.59","17.636","1.128","2.50","N/A","1.38","469.47M","72.63M","-121.83M","-26.00%","7.71%","31-Dec","30-Jun-06","3.36%","-38.97%","2.589","0.727","30.28M","1.68M","6.50%","1.79M","14.3","199,300","22.79","22.07","-3.16","2.40","10686231.00","-5.56"
"CBMX","0.70","0.73","2.90","2.98","275,592","591,211","-59.44%","-73.95%","29.07M","39.82M","39.10M","N/A","N/A","N/A","0.908","-0.45","-0.45","0.217","0.251","0.84","N/A","3.72","8.14M","-14.45M","-16.80M","-206.28%","-211.52%","31-Dec","30-Jun-06","-22.87%","-44.29%","4.601","N/A","9.98M","284.29K","0.70%","547.57K","1.1","610,333","0.75","1.00","33.33","2.40","136401.75","30.93"
"CBNK","14.11","14.65","15.05","0","14,588.9","22,100","N/A","none","108.98M","7.44M","N/A","N/A","N/A","N/A","5.94","0.19","0.19","1.832","6.881","2.46","77.93","7.98","13.63M","N/A","1.40M","10.28%","32.67%","31-Dec","30-Jun-06","N/A","N/A","N/A","N/A","51.19M","1.02K","N/A","5.15K","0.1","9,100","14.65","15.34","4.71","2.40","20510.00","2.31"
"CBON","28.87","29.16","34.31","1.25","51,613.6","107,300","-10.55%","-25.06%","215.67M","7.40M","6.39M","N/A","N/A","N/A","15.978","1.77","1.77","6.206","8.655","1.83","16.52","4.73","45.81M","N/A","13.22M","28.86%","49.96%","31-Dec","30-Sep-06","1.35%","11.89%","N/A","N/A","64.02M","556.56K","8.90%","378.11K","8.6","41,686","29.35","30.39","3.54","2.40","3155565.25","1.14"
"CBOU","5.91","7.48","11.50","4.17","40,137.9","28,688.9","-23.28%","-37.79%","144.26M","19.29M","7.27M","N/A","N/A","N/A","4.831","-0.32","-0.32","12.094","0.959","1.58","N/A","0.68","217.59M","17.70M","-5.31M","-2.65%","-1.93%","1-Jan","02-Jul-06","-2.36%","-8.51%","1.336","N/A","18.50M","813.98K","4.50%","901.73K","25.5","21,675","7.93","8.99","13.37","2.40","899832.96","10.97"
"CBR","5.54","6.93","7.40","1.41","166,374","323,189","9.13%","-5.38%","428.36M","61.81M","54.25M","N/A","N/A","01-Apr-98","6.394","0.34","0.34","15.536","0.522","1.09","20.26","0.44","967.20M","59.29M","21.52M","2.23%","4.31%","31-Dec","30-Jun-06","3.49%","5.59%","2.17","0.538","32.27M","3.23M","5.90%","3.45M","23.7","449,200","6.61","6.94","4.99","2.40","5851172.00","2.59"
"CBRL","32.04","42.36","47.95","1.26","556,536","544,178","22.60%","8.09%","1.31B","30.98M","30.03M","0.56","1.30%","22-Mar-93","9.774","2.50","2.50","61.583","2.891","4.42","16.92","0.51","2.64B","284.14M","116.29M","4.40%","7.51%","28-July","28-Jul-06","8.24%","19.84%","0.913","3.042","89.56M","2.61M","8.50%","2.98M","3.7","359,718","43.62","42.89","-1.67","2.40","28272477.48","-4.07"
"CBRX","2.53","4.38","5.26","2.29","68,840.9","92,233.3","0.69%","-13.82%","217.54M","49.67M","46.55M","N/A","N/A","N/A","0.195","-0.20","-0.20","0.487","0.443","21.03","N/A","9.47","21.49M","-6.14M","-8.89M","-40.60%","-31.59%","31-Dec","30-Jun-06","-16.95%","N/A","5.868","1.133","22.00M","1.91M","4.10%","1.86M","36.6","123,716","4.48","4.32","-3.57","2.40","292445.44","-5.97"
"CBS","none","28.97","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","0.39","none","none","none","none","2.6%","12.2%","0","1","none","none","none","none","none","none","none","none","none","2,177,000","28.81","29.75","3.26","2.40","92707699.00","0.86"
"CBSAN","none","25.82","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","800","26.15","26.63","1.84","2.40","2615.00","-0.56"
"CBSH","47.88","49.02","53.63","0.66","102,612","172,544","-2.09%","-16.60%","3.32B","67.65M","60.49M","0.98","2.00%","25-Nov-05","21.579","3.22","3.22","12.476","14.531","2.27","15.21","3.96","836.51M","N/A","219.07M","26.19%","45.83%","31-Dec","30-Sep-06","1.51%","15.52%","N/A","N/A","982.99M","761.45K","1.30%","772.51K","9.1","157,665","49.23","48.59","-1.30","2.40","5338353.51","-3.70"
"CBSS","47.34","55.80","59.95","0.55","527,994","809,722","15.70%","1.19%","7.24B","129.68M","122.89M","1.56","2.80%","05-Apr-99","21.191999","3.44","3.44","13.11","N/A","2.64","16.20","4.39","1.65B","N/A","444.18M","26.87%","53.79%","31-Dec","30-Sep-06","1.39%","17.83%","N/A","N/A","N/A","2.97M","2.40%","2.83M","6.1","468,496","55.93","57.14","2.16","2.40","22033623.50","-0.24"
