"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Dividend Yield","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume","Start Price","End Price","Company Return","Market Return","DCV","Delta Return"
"DT","13.58","17.54","18.18","1.83","610,380","521,600","4.09%","-5.18%","76.74B","4.38B","2.73B","0.91","5.10%","N/A","14.4","1.46","1.46","19.04","1.263","1.22","12.01","0.96","79.87B","24.62B","6.19B","7.81%","13.51%","31-Dec","30-Sep-06","4.14%","10.25%","0.819","0.918","5.53B","4.44M","N/A","3.51M","7.7","0","17.55","18.20","3.70","1.55","13517010.00","2.16"
"DTAS","7.34","10.52","14.99","2.41","1,061,470","373,233","-16.38%","-25.65%","910.09M","86.51M","86.17M","N/A","N/A","N/A","4.592","0.46","0.46","7.984","1.704","2.29","22.72","1.28","712.73M","64.19M","44.45M","6.30%","5.85%","31-Dec","30-Sep-06","5.24%","11.06%","1.693","0","147.43M","5.42M","6.50%","5.18M","4.9","0","10.61","13.41","26.39","1.55","3744364.49","24.84"
"DTC","4.75","7.20","7.63","2.07","163,862","182,833","31.87%","22.60%","1.67B","231.48M","195.21M","N/A","N/A","26-May-87","5.952","-1.78","-1.78","18.139","0.236","1.21","N/A","0.40","4.19B","346.00M","-412.55M","-9.79%","1.11%","31-Dec","30-Sep-06","0.63%","-26.33%","1.632","1.35","54.65M","4.47M","N/A","4.06M","28.8","0","7.17","8.44","17.71","1.55","492579.00","16.17"
"DTD","none","56.18","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","WisdomTree Asset Management Inc","50.38M","none","none","none","none","none","none","none","none","none","0","56.82","57.61","1.39","1.55","460242.00","-0.16"
"DTE","38.77","46.52","47.25","0.46","860,377","693,950","5.42%","-3.85%","8.28B","177.96M","177.50M","2.06","4.40%","N/A","32.950001","3.77","3.77","53.247","0.365","1.41","12.33","0.88","9.44B","2.11B","681.00M","7.13%","11.60%","31-Dec","30-Sep-06","2.97%","12.06%","0.968","1.454","65.00M","6.47M","3.60%","6.01M","8.5","0","47.31","48.41","2.33","1.55","43042638.00","0.78"
"DTF","14.00","15.08","15.29","0.22","7,100","5,616.67","4.08%","-5.19%","128.29M","8.51M","8.37M","0.78","5.10%","N/A","16.061001","0.06","0.06","1.168","0.008","0.94","260.00","12.88","9.94M","N/A","490.53K","23.05%","80.15%","31-Oct","30-Apr-06","2.42%","1.12%","2.1","N/A","72.11K","1.55K","N/A","3.89K","0.2","0","15.17","15.16","-0.07","1.55","171421.00","-1.61"
"DTG","35.00","42.28","50.09","0.33","173,180","93,216.7","12.75%","3.48%","1.01B","23.87M","22.31M","N/A","N/A","N/A","27.827999","2.46","2.46","66.206","10.131","1.52","17.18","0.62","1.63B","567.36M","63.50M","3.89%","12.35%","31-Dec","30-Sep-06","3.06%","9.47%","0.612","4.495","241.80M","2.41M","10.20%","2.51M","19.1","0","42.49","45.61","7.34","1.55","6530713.00","5.80"
"DTH","none","59.01","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","WisdomTree Asset Management Inc","46.25M","none","none","none","none","none","none","none","none","none","0","59.98","61.81","3.05","1.55","1253582.00","1.51"
"DTLK","3.29","8.71","12.50","2.36","241,197","65,616.7","158.46%","149.19%","97.75M","11.22M","7.43M","N/A","N/A","N/A","2.002","0.48","0.48","13.528","1.888","4.35","18.22","0.68","143.19M","5.71M","5.17M","3.61%","3.24%","31-Dec","30-Sep-06","4.70%","27.74%","1.372","N/A","21.19M","974.09K","12.90%","514.21K","4","0","8.04","7.52","-6.47","1.55","348357.12","-8.01"
"DTN","none","56.64","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","WisdomTree Asset Management Inc","76.44M","none","none","none","none","none","none","none","none","none","0","57.35","58.06","1.24","1.55","779960.00","-0.31"
"DTPI","6.29","10.99","12.54","0.88","167,628","138,600","71.72%","62.45%","352.69M","32.09M","27.90M","0.30","2.60%","02-Nov-99","3.447","0.81","0.81","5.398","3.299","3.19","13.58","2.01","175.25M","18.77M","1.47M","15.51%","2.54%","31-Mar","30-Sep-06","7.62%","1.46%","4.811","N/A","105.88M","1.57M","5.70%","1.43M","7.4","0","10.99","12.44","13.19","1.55","1892653.84","11.65"
"DTSI","13.44","23.45","24.86","1","109,728","48,333.3","71.79%","62.52%","417.83M","17.82M","17.65M","N/A","N/A","N/A","8.796","0.51","0.51","4.491","6.675","2.67","46.25","5.30","78.76M","14.19M","9.33M","11.85%","8.91%","31-Dec","30-Sep-06","3.68%","6.24%","14.184","N/A","118.94M","1.78M","10.10%","2.15M","14.8","0","24.73","24.19","-2.18","1.55","2305775.74","-3.73"
"DTV","13.17","22.50","23.33","0.5","5,663,620","7,785,780","63.52%","54.25%","27.53B","1.22B","662.08M","N/A","N/A","N/A","5.095","0.91","0.91","10.868","1.857","4.42","24.86","1.94","14.17B","2.81B","1.19B","8.37%","13.06%","31-Dec","30-Sep-06","7.92%","16.95%","1.297","0.583","2.27B","27.02M","2.20%","30.15M","5.3","0","22.70","24.94","9.87","1.55","1973851260.00","8.32"
"DUA","none","25.59","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","0","25.73","25.87","0.54","1.55","995751.00","-1.00"
"DUC","10.94","11.30","14.30","0.19","49,910.9","45,200","-16.97%","-26.24%","305.96M","27.08M","27.02M","0.78","6.90%","N/A","11.849","-0.41","-0.41","1.055","0.046","0.95","N/A","10.72","28.55M","N/A","-10.98M","-38.46%","85.48%","31-Dec","30-Jun-06","3.17%","-3.25%","0.07","0.442","1.24M","13.09K","N/A","12.31K","0.3","0","11.63","11.62","-0.09","1.55","947845.00","-1.63"
"DUCK","20.02","39.02","42.06","-0.05","7,731.67","2,866.67","79.98%","70.71%","147.96M","3.79M","3.21M","N/A","N/A","N/A","27.535999","1.78","1.78","118.942","0.445","1.42","21.97","0.32","458.29M","24.81M","6.70M","1.51%","4.00%","29-Jan","30-Jul-06","6.93%","6.46%","3.256","0.262","1.69M","85.67K","2.40%","70.40K","14.6","0","39.05","39.00","-0.13","1.55","49437.30","-1.67"
"DUK","26.09","30.75","32.12","0.35","4,047,610","3,175,030","12.31%","3.04%","38.60B","1.26B","1.25B","1.28","4.10%","29-Jan-01","21.112","1.87","1.87","13.297","2.324","1.46","16.41","2.67","14.46B","5.73B","2.05B","14.39%","19.84%","31-Dec","30-Sep-06","3.70%","9.68%","1.124","0.802","2.92B","17.19M","1.40%","15.88M","4.3","0","31.69","33.21","4.80","1.55","88678127.00","3.25"
"DUSA","3.52","5.40","11.12","1.68","42,735","24,350","-45.73%","-55.00%","105.19M","19.48M","19.26M","N/A","N/A","N/A","2.243","-0.90","-0.90","1.221","0.952","2.41","N/A","5.06","20.78M","-13.10M","-15.31M","-73.69%","-70.68%","31-Dec","30-Sep-06","-17.78%","-36.81%","3.992","N/A","18.55M","1.27M","6.60%","1.50M","22.9","0","5.25","4.30","-18.10","1.55","53445.00","-19.64"
"DV","18.50","25.70","27.75","0.43","365,302","401,617","11.84%","2.57%","1.82B","70.83M","58.57M","0.05","0.20%","22-Jun-98","8.294","0.84","0.84","12.203","2.381","3.10","30.78","2.11","862.37M","118.76M","59.24M","6.87%","7.91%","30-June","30-Sep-06","4.85%","10.71%","1.006","0.145","168.65M","4.18M","7.00%","4.56M","14.8","0","26.46","28.00","5.82","1.55","9676422.00","4.27"
"DVA","46.70","52.70","60.70","1.06","693,065","992,917","1.35%","-7.92%","5.48B","104.00M","103.79M","N/A","N/A","16-Jun-04","11.032","2.65","2.65","46.062","2.503","4.78","19.86","1.16","4.74B","891.52M","271.61M","5.90%","14.86%","31-Dec","30-Sep-06","9.78%","28.30%","1.596","3.335","260.28M","1.68M","1.60%","1.62M","3.3","0","54.15","56.88","5.04","1.55","62808585.00","3.50"
"DVAX","3.62","7.41","8.20","4.36","1,468,620","1,231,300","63.94%","54.67%","281.13M","37.94M","33.81M","N/A","N/A","N/A","1.547","-1.47","-1.47","0.099","1.553","4.79","N/A","93.43","3.01M","-44.05M","-44.36M","N/A","-1604.52%","31-Dec","30-Sep-06","-43.00%","-91.44%","5.437","N/A","58.92M","2.03M","5.80%","439.08K","0.7","0","9.08","9.18","1.10","1.55","18604910.92","-0.44"
"DVD","4.68","5.21","6.66","0.25","43,434.4","25,216.7","-16.64%","-25.91%","188.18M","36.12M","12.52M","0.06","1.10%","16-Sep-98","2.215","-1.03","-1.03","2.538","0.033","2.35","N/A","2.06","91.50M","24.24M","-37.14M","-40.59%","15.88%","31-Dec","30-Sep-06","4.38%","-37.00%","0.843","0.596","1.19M","543.82K","1.70%","581.41K","20","0","5.26","5.31","0.95","1.55","228284.00","-0.60"
"DVF","15.79","19.12","19.32","0.51","38,810.9","30,433.3","16.80%","7.53%","228.77M","11.97M","N/A","1.80","9.40%","N/A","18.549","N/A","N/A","N/A","0.195","1.03","N/A","N/A","N/A","N/A","N/A","N/A","N/A","31-Aug","28-Feb-06","N/A","N/A","N/A","0.411","2.33M","156.18K","N/A","142.63K","4.1","0","19.30","19.39","0.47","1.55","689010.00","-1.08"
"DVM","16.81","20.48","20.95","1.03","57,492.2","48,916.7","19.35%","10.08%","262.25M","12.81M","16.65K","1.20","5.70%","N/A","21.504","2.72","2.72","0.665","N/A","0.95","7.53","30.81","8.51M","N/A","34.81M","408.91%","68.22%","31-Dec","30-Jun-06","N/A","N/A","2.284","N/A","N/A","17.15K","N/A","3.24K","0.3","0","20.92","20.60","-1.53","1.55","1468584.00","-3.08"
"DVN","48.94","69.49","74.75","1.05","6,091,360","3,679,080","17.12%","7.85%","30.71B","442.00M","415.08M","0.45","0.60%","16-Nov-04","38.950001","7.19","7.19","25.536","2.986","1.78","9.67","2.72","11.27B","7.84B","3.22B","28.69%","44.84%","31-Dec","30-Sep-06","9.99%","20.76%","0.767","0.43","1.32B","7.09M","1.70%","8.74M","1","0","73.57","67.08","-8.82","1.55","259937524.00","-10.37"
"DVSA","4.55","10.48","11.84","1.88","217,458","168,883","105.49%","96.22%","503.67M","48.06M","36.28M","N/A","N/A","N/A","0.967","-1.92","-1.92","1.069","1.078","10.84","N/A","10.29","48.94M","-16.22M","-87.84M","-179.49%","-65.01%","31-Dec","30-Sep-06","-14.48%","-106.24%","2.638","0.234","51.83M","3.61M","7.80%","2.79M","12.3","0","11.02","10.88","-1.27","1.55","2630936.84","-2.82"
"DVW","0.65","1.15","2.72","3.32","1,967,890","1,585,650","53.33%","44.06%","340.03M","295.68M","291.60M","N/A","N/A","03-Apr-00","0.028","-0.08","-0.08","1.724","0.196","41.07","N/A","0.70","487.95M","34.58M","-23.40M","-4.79%","-2.99%","31-Dec","30-Sep-06","-2.37%","-1000.21%","1.287","20.577","57.96M","16.78M","5.80%","17.04M","10.2","0","1.20","1.38","15.00","1.55","2290320.00","13.45"
"DVY","none","68.85","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","N/A","N/A","none","none","none","none","none","none","none","none","none","0","69.80","70.74","1.35","1.55","29469560.00","-0.20"
"DW","22.26","27.07","38.90","1.44","118,550","116,083","-7.14%","-16.41%","584.71M","21.60M","18.58M","N/A","N/A","08-Sep-05","9.214","1.68","1.68","35.859","0.093","2.94","16.10","0.76","771.97M","79.60M","36.71M","4.76%","8.18%","31-Dec","30-Sep-06","12.66%","20.86%","2.038","0.398","2.00M","2.01M","11.10%","2.05M","15.9","0","27.98","26.01","-7.04","1.55","4767792.00","-8.59"
"DWA","20.05","28.84","29.92","0.2","493,517","618,567","12.35%","3.08%","2.98B","103.33M","40.77M","N/A","N/A","N/A","10.136","0.96","0.96","3.52","5.187","2.85","29.95","8.20","363.46M","87.01M","99.69M","27.43%","21.56%","Services","Movie Production, Theaters","3.76%","10.35%","9.533","0.114","535.97M","3.43M","3.60%","2.84M","8.5","0","29.22","29.49","0.92","1.55","10247454.00","-0.62"
"DWCH","1.85","1.8889","5.64","2.38","11,305","11,200","-56.45%","-65.72%","10.41M","5.51M","4.96M","N/A","N/A","12-Apr-04","1.355","0.107","0.107","3.894","0.264","1.39","17.65","0.49","21.18M","1.42M","592.98K","2.80%","2.51%","30-Sep","30-Jun-06","2.56%","8.41%","0.726","0.134","1.45M","1.24K","N/A","6.71K","0.1","0","","","0.00","1.55","0.00","-1.55"
"DWID","none","13.40","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","0","13.68","13.96","2.05","1.55","0.00","0.50"
"DWM","none","58.83","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","WisdomTree Asset Management Inc","28.86M","none","none","none","none","none","none","none","none","none","0","59.83","61.85","3.38","1.55","478640.00","1.83"
"DWMT","none","10.42","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","0","10.29","10.64","3.40","1.55","107016.00","1.86"
"DWRI","4.45","5.62","7.62","0.42","16,720","12,916.7","-5.07%","-14.34%","80.53M","14.33M","8.82M","N/A","N/A","N/A","3.518","-0.51","-0.51","11.264","0.645","1.60","N/A","0.51","157.74M","-3.46M","-7.17M","-4.55%","-7.32%","31-Dec","01-Apr-06","-7.94%","-13.79%","1.507","0.035","9.24M","435.77K","3.40%","467.68K","25.3","0","5.68","4.93","-13.20","1.55","67024.00","-14.75"
"DWSN","23.74","32.38","39.06","1.19","71,110","65,200","8.26%","-1.01%","244.44M","7.55M","6.59M","N/A","N/A","N/A","15.791","2.09","2.09","22.418","1.921","2.05","15.52","1.45","168.55M","37.30M","15.85M","9.41%","14.57%","30-Sep","30-Sep-06","11.65%","14.34%","2.699","N/A","14.50M","574.45K","8.30%","627.95K","7.4","0","36.13","36.43","0.83","1.55","5158388.49","-0.72"
"DX","6.35","7.05","7.49","0.46","9,956.67","7,900","2.92%","-6.35%","85.52M","12.13M","9.43M","N/A","N/A","02-Aug-99","7.689","-0.07","-0.07","0.72","4.31","0.92","N/A","9.77","8.75M","N/A","-811.00K","40.77%","55.95%","31-Dec","30-Sep-06","0.53%","2.51%","0.506","2.387","52.28M","1.18K","N/A","2.56K","0.2","0","7.05","7.09","0.57","1.55","14805.00","-0.98"
"DXCM","8.35","11.00","26.70","2.41","376,307","307,283","-22.04%","-31.31%","309.13M","28.10M","16.93M","N/A","N/A","N/A","2.361","-1.79","-1.79","0.05","2.301","4.66","N/A","231.58","1.33M","-43.48M","-47.59M","N/A","-3758.21%","31-Dec","30-Sep-06","-40.67%","-74.68%","10.345","0.041","64.68M","4.50M","16.50%","4.27M","17.6","0","11.51","9.86","-14.34","1.55","3720860.72","-15.88"
"DXD","none","60.61","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","0","59.94","57.28","-4.44","1.55","23952024.00","-5.98"
"DXJ","none","51.23","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","WisdomTree Asset Management Inc","26.49M","none","none","none","none","none","none","none","none","none","0","53.22","55.34","3.98","1.55","122406.00","2.44"
"DXPE","13.91","26.93","59.24","4.71","178,148","96,266.7","84.96%","75.69%","137.99M","5.12M","2.82M","N/A","N/A","20-Jul-98","6.227","1.83","1.83","51.333","0.54","4.32","14.72","0.54","255.20M","19.64M","10.42M","4.12%","7.21%","31-Dec","30-Sep-06","15.04%","42.94%","2.012","0.927","2.77M","577.89K","20.60%","655.46K","3","0","28.33","35.04","23.69","1.55","2978786.18","22.14"
"DXR","13.85","14.62","21.70","0.16","1,551.67","2,150","-5.89%","-15.16%","67.52M","4.62M","1.38M","N/A","N/A","N/A","9.089","-0.31","-0.31","0.315","13.505","1.62","N/A","46.51","1.46M","-5.28M","-1.44M","-98.44%","-372.47%","31-Dec","30-Sep-06","-5.19%","-3.42%","2.642","0.101","62.38M","8.43K","0.60%","10.12K","7.7","0","","","0.00","1.55","0.00","-1.55"
"DXYN","10.75","12.68","16.55","1.01","25,550","5,883.33","-8.32%","-17.59%","163.79M","12.92M","10.88M","N/A","N/A","N/A","10.155","0.58","0.58","26.739","0.048","1.25","21.79","0.48","338.58M","30.21M","9.79M","2.22%","5.75%","31-Dec","30-Sep-06","4.31%","7.76%","2.816","0.784","614.00K","266.54K","2.30%","395.11K","10.9","0","13.95","12.64","-9.39","1.55","189413.10","-10.94"
"DY","16.60","20.00","25.53","2.02","447,628","1,002,630","-0.10%","-9.37%","812.26M","40.61M","40.21M","N/A","N/A","17-Feb-00","9.876","0.42","0.42","25.956","0.184","2.03","47.39","0.78","1.04B","114.86M","17.02M","1.64%","5.85%","29-July","28-Oct-06","5.67%","4.38%","2.235","0.496","7.49M","4.09M","10.20%","4.53M","10.5","0","20.14","21.12","4.87","1.55","10654060.00","3.32"
"DYAX","2.63","3.15","6.38","4.61","228,063","880,867","-29.53%","-38.80%","138.48M","43.96M","41.76M","N/A","N/A","N/A","0.985","-0.87","-0.87","0.411","1.735","3.20","N/A","8.19","16.91M","-31.55M","-35.75M","-211.34%","-154.51%","31-Dec","30-Sep-06","-23.27%","-79.86%","4.832","0.782","76.26M","1.09M","2.50%","1.21M","7.5","0","3.16","3.03","-4.11","1.55","329354.16","-5.66"
"DYII","1.20","1.90","3.55","1.73","6,486.67","1,650","-40.25%","-49.52%","29.91M","15.74M","6.02M","N/A","N/A","19-Mar-01","3.444","-0.39","-0.39","2.385","0.215","0.55","N/A","0.83","35.99M","60.92K","-3.12M","-16.49%","-6.41%","31-Aug","31-Aug-06","-2.01%","-5.52%","1.177","0.117","3.38M","145.15K","2.20%","146.11K","48.8","0","","","0.00","1.55","0.00","-1.55"
"DYN","4.37","6.09","6.38","2.05","4,131,590","1,931,520","33.26%","23.99%","3.03B","498.09M","376.11M","N/A","N/A","22-Aug-00","4.647","0.02","0.02","5.163","0.779","1.31","290.00","1.35","2.24B","-64.00M","-680.00M","1.03%","-15.21%","31-Dec","30-Sep-06","-2.26%","-29.44%","1.82","1.474","388.00M","8.34M","1.70%","10.52M","1.6","0","6.80","7.24","6.47","1.55","31025000.00","4.92"
"DYNT","1.11","1.1444","1.76","2.24","16,668.3","5,533.33","-23.49%","-32.76%","10.25M","8.96M","7.97M","N/A","N/A","N/A","1.056","0.004","0.004","2.142","0.028","1.08","286.10","0.53","19.29M","483.93K","41.34K","0.21%","0.61%","30-June","30-Sep-06","0.52%","0.44%","3.949","0.326","247.01K","1.40K","N/A","32","0.1","0","","","0.00","1.55","0.00","-1.55"
"DYS","14.65","19.45","21.30","1.62","19,780","11,050","-5.31%","-14.58%","2.12B","108.99M","39.74M","0.39","1.90%","N/A","8.941","0.74","0.74","28.476","0.626","2.18","26.14","0.69","3.09B","227.91M","80.82M","2.61%","3.97%","31-Dec","30-Sep-06","3.71%","8.57%","0.981","0.788","68.20M","51.71K","N/A","59.25K","2.2","0","20.45","20.58","0.64","1.55","1337430.00","-0.91"
"E","54.21","64.36","64.90","1.09","387,809","229,717","18.22%","8.95%","47.30B","734.87M","494.27M","2.65","4.10%","10-Jan-06","82.389999","15.19","15.19","152.5","N/A","0.78","4.24","0.42","112.91B","33.49B","11.26B","9.97%","22.74%","31-Dec","30-Sep-06","21.11%","20.13%","1.153","N/A","N/A","760.26K","N/A","483.55K","1.6","0","65.83","67.28","2.20","1.55","25660534.00","0.66"
"EAC","22.45","25.68","36.84","0.93","378,117","379,333","-17.45%","-26.72%","1.36B","52.97M","49.05M","N/A","N/A","13-Jul-05","15.012","2.31","2.31","12.237","0.01","1.71","11.12","2.19","621.61M","346.73M","119.43M","19.21%","37.74%","31-Dec","30-Sep-06","8.96%","18.57%","0.735","0.746","539.00K","4.31M","8.80%","4.29M","10.4","0","26.60","24.53","-7.78","1.55","17752840.00","-9.33"
"EAD","12.69","14.20","14.43","0.6","187,655","203,600","2.68%","-6.59%","962.39M","67.77M","0","1.39","9.70%","N/A","14.063","1.33","1.33","1.753","N/A","1.01","10.68","8.10","118.80M","N/A","90.07M","91.65%","90.38%","30-Apr","30-Apr-06","3.92%","7.51%","0.224","N/A","N/A","158.26K","N/A","294.46K","0.8","0","14.41","14.82","2.85","1.55","2399265.00","1.30"
